ID,FIRST_NAME,LAST_NAME,SPECIALIZATION,PERSONAL_ID
1598,Katheryn,Mohr,Chirurgas,42607149209
1599,Kayla,Jaskolski,Apylinkės pediatras,46402086032
1600,Lemuel,Wintheiser,Veido ir žandikaulių chirurgo,32005142365
1601,Marquis,Herzog,Kardiologas,49806212927
1602,Vince,MacGyver,Hematologas,48011249358
1603,Lon,Cassin,Kardiologas,47511174989
1604,Curt,Reinger,Kardiologas,43504237330
1605,Uriel,DuBuque,Skubi pagalba (priėmimo sk.),35403081713
1606,Aimee,Fisher,Veido ir žandikaulių chirurgo,43712115686
1607,Andrew,Watsica,Kitos odontologinės paslaugos,50903165602
1608,Nicolas,Green,Vidaus ligų gydytojas,35810021161
1609,Paula,Farrell,Chirurgas,60409134274
1610,Kevon,Ziemann,Neurochirurgas,49304222060
1611,Judy,Macejkovic,Odontologas,47906097073
1612,Betty,Romaguera,Gastroenterologas,37106021137
1613,Hope,MacGyver,Skubi pagalba (priėmimo sk.),38009183672
1614,Aubree,Feil,Infektologas,44804258732
1615,Skylar,Gusikowski,Chirurgas,36309271769
1616,Mittie,Franecki,Akušeris-ginekologas,60103261881
1617,Bill,Lynch,Vidaus ligų gydytojas,48203056319
1618,Francisco,Goyette,Plastinės ir rekonstrukcinės chirurgijos gydytojo,49407252022
1619,Luella,Leffler,Ftiziatras,38705158050
1620,Aryanna,Mills,Koloproktologo,39006124516
1621,Daisha,Roob,Psichiatras,48802168960
1622,Elna,Gottlieb,Akušeris-ginekologas,37207058047
1623,Jerry,Runolfsson,Bendrosios praktikos gydytojas,42601019708
1624,Alejandra,Nicolas,Apylinkės terapeutas,36202152011
1625,Haskell,Zulauf,Psichiatras,45612167857
1626,Jeanette,Pacocha,Sporto medicinos gydytojas,42307246096
1627,Alverta,Metz,Endokrinologas,39309168349
1628,Winston,Johnston,Koloproktologo,49910261191
1629,Alan,Anderson,Kardiologas,36206214940
1630,Morton,Durgan,Traumatologas-ortopedas,51512284560
1631,Bella,Okuneva,Nefrologas,44005043916
1632,Angela,Cruickshank,Ftiziatras,38011061023
1633,Zion,Crist,Vaikų ligų gydytojas,36710229181
1634,Eden,Reichert,Vidaus ligų gydytojas,32406202981
1635,Anderson,Abshire,Anesteziologas-reanimatologas,47012122090
1636,Clint,Bednar,Onkologas,33506308636
1637,Josh,Murphy,Urologas,39212061951
1638,Maria,Rau,Chirurgas,43008192984
1639,Marques,McGlynn,Psichiatras,43207077612
1640,Hermann,Smith,Psichiatras,44505215187
1641,Milo,Harris,Bendrosios praktikos gydytojas,44811159462
1642,Regan,DuBuque,Stebėjimo paslauga,41904081040
1643,Aliya,MacGyver,Vidaus ligų gydytojas,39108204696
1644,Pearl,Hackett,Neurochirurgas,46409283948
1645,Torrance,Mills,Akušeris-ginekologas,38707257362
1646,Dejah,Gaylord,Sporto medicinos gydytojas,39601241320
1647,Edward,Labadie,Plastinės ir rekonstrukcinės chirurgijos gydytojo,35712094164
1648,Manley,Quitzon,Bendrosios praktikos gydytojas,43402268683
1649,Patricia,Oberbrunner,Ftiziatras,45201113127
1650,Garnet,Tromp,Neurologas,45802036999
1651,Laurel,Batz,Bendrosios praktikos gydytojas,38012025566
1652,Tessie,Toy,Odontologas,42804276802
1653,April,Lindgren,Koloproktologo,44601013774
1654,Luella,Bruen,Reumatologas,61802013156
1655,Carleton,Schumm,Stebėjimo paslauga,45405171124
1656,Hermann,Kshlerin,Koloproktologo,50102095114
1657,Brandon,Schroeder,Medicinos gydytojas,38406118344
1658,Giles,Aufderhar,Oftalmologas,39102037459
1659,Kasandra,Mayert,Nefrologas,46202019742
1660,Murphy,Doyle,Endokrinologas,36102207978
1661,Mauricio,Emmerich,Vidaus ligų gydytojas,47105284515
1662,Cali,Rath,Alergologas,51603197044
1663,Christop,Lesch,Alergologas,44101318566
1664,Einar,Stokes,Psichiatras,37810146366
1665,Lavern,Brekke,Psichiatras,35304147848
1666,Aron,Bahringer,Onkologas,44912158386
1667,Piper,Hintz,Koloproktologo,60307157712
1668,Crystel,Ondricka,Chirurgas,35408247018
1669,Sunny,Crist,Pulmonologas,49107137730
1670,Nelson,Keeling,Plastinės ir rekonstrukcinės chirurgijos gydytojo,47705166366
1671,Jace,Ritchie,Infektologas,38807302453
1672,Dane,Fadel,Neurologas,32309107732
1673,Elyse,Jenkins,Akušeris-ginekologas,37308051326
1674,Shana,Schuster,Medicinos gydytojas,36805119160
1675,Nicklaus,Stamm,Odontologas,42205304586
1676,Edmond,Bailey,Apylinkės pediatras,34705114428
1677,Addie,Block,Apylinkės pediatras,51504301318
1678,Wilhelmine,Kozey,Akušeris-ginekologas,35203309363
1679,Cynthia,Blick,Odontologas,33504106315
1680,Nettie,Runolfsson,Pulmonologas,44706262600
1681,Alexanne,Wolff,Urologas,33405195709
1682,Donavon,Breitenberg,Sporto medicinos gydytojas,49511271877
1683,Kennedy,Bernier,Nefrologas,48911013991
1684,Giovanny,Bednar,Darbo medicinos gydytojas,32112171250
1685,Giles,Legros,Dermatovenerologas,35106067394
1686,Claudie,Bartoletti,Ftiziatras,46508281920
1687,Kayla,Block,Stebėjimo paslauga,50709104620
1688,Brant,Murray,Hematologas,35703261459
1689,Lester,Kling,Onkologas,37902122819
1690,Richard,Rolfson,Hematologas,30002024146
1691,Henderson,Rogahn,Apylinkės terapeutas,49410243232
1692,Marc,Mosciski,Psichiatras,36610049913
1693,Noe,Schimmel,Koloproktologo,34403254095
1694,Mark,Cartwright,Anesteziologas-reanimatologas,45112071115
1695,Verla,Halvorson,Medicinos gydytojas,48805194768
1696,Harrison,Cormier,Apylinkės pediatras,46311192968
1697,Amber,Mayert,Kitos odontologinės paslaugos,49301098497
1698,Gino,Fisher,Infektologas,36208028922
1699,Julia,Willms,Apylinkės terapeutas,45709078736
1700,Leanna,Hirthe,Darbo medicinos gydytojas,47402034387
1701,Judah,Gottlieb,Sporto medicinos gydytojas,35504088352
1702,George,Paucek,Krūtinės chirurgas,47306185953
1703,Josiane,Walsh,Skubi pagalba (priėmimo sk.),36812261681
1704,Adrienne,Corkery,Chirurgas,61610289757
1705,Monty,Hettinger,Bendrosios praktikos gydytojas,45404064010
1706,Domenic,Haag,Gastroenterologas,46110116529
1707,Sigurd,Block,Bendrosios praktikos gydytojas,35305131310
1708,Dolores,Skiles,Pulmonologas,47206148783
1709,Philip,Kessler,Plastinės ir rekonstrukcinės chirurgijos gydytojo,48001045289
1710,Gabriella,Bosco,Neurochirurgas,42810176432
1711,Mattie,Kuhlman,Psichiatras,41904234052
1712,Dion,Frami,Psichiatras,39004126533
1713,Erick,Torp,Medicinos gydytojas,50905014052
1714,Johnny,Hartmann,Kardiologas,45211032608
1715,Gaylord,O'Kon,Medicinos gydytojas,33308233663
1716,Jerald,Langworth,Pulmonologas,61003302384
1717,Rusty,O'Conner,Apylinkės terapeutas,60807134592
1718,Russel,Stark,Kardiologas,61201206950
1719,Brenda,Ziemann,Skubi pagalba (priėmimo sk.),50805299047
1720,Emilio,Fisher,Traumatologas-ortopedas,51112264240
1721,Noemie,Reinger,Neurologas,39707257331
1722,Xzavier,MacGyver,Ftiziatras,38103061087
1723,Marley,Schumm,Pulmonologas,37503147173
1724,Kelley,Witting,Kardiologas,47309169866
1725,Felicity,Kessler,Hematologas,47107123557
1726,Frida,Fadel,Infektologas,36104194432
1727,Duncan,Schaefer,Ftiziatras,60610034963
1728,Flavio,Auer,Traumatologas-ortopedas,39409183991
1729,Nestor,Smitham,Širdies chirurgas,51207269981
1730,Rozella,Lockman,Traumatologas-ortopedas,32703278025
1731,Jillian,Hartmann,Nefrologas,46212042450
1732,Ewell,Runolfsdottir,Pulmonologas,44103027023
1733,Marjorie,Gusikowski,Reumatologas,51501262772
1734,Bertram,Powlowski,Infektologas,60701196028
1735,Vesta,Tremblay,Apylinkės pediatras,44203103956
1736,Loy,Lockman,Oftalmologas,47503259961
1737,Lila,Stanton,Krūtinės chirurgas,44812053304
1738,Gregorio,Fahey,Medicinos gydytojas,36909228034
1739,Osvaldo,O'Conner,Bendrosios praktikos gydytojas,36111099237
1740,Cristobal,Keeling,Pulmonologas,33511294618
1741,Uriah,Walsh,Traumatologas-ortopedas,49210273792
1742,Alvera,Champlin,Infektologas,61204055174
1743,Candida,Dach,Medicinos gydytojas,51711077871
1744,Luz,Dickens,Sporto medicinos gydytojas,39007167050
1745,Anika,Runolfsson,Sporto medicinos gydytojas,36901246341
1746,Griffin,Doyle,Nefrologas,44411146093
1747,Herman,Considine,Gastroenterologas,49211281330
1748,Eleazar,Krajcik,Vidaus ligų gydytojas,35005129129
1749,Eulah,Renner,Kitos odontologinės paslaugos,42003269725
1750,Bridget,Mayer,Vaikų ligų gydytojas,47611177199
1751,Celestine,Sawayn,Reumatologas,45308209484
1752,Willow,Stokes,Veido ir žandikaulių chirurgo,47711193576
1753,Fred,Turner,Chirurgas,48611213863
1754,Patricia,Kirlin,Sporto medicinos gydytojas,42410127394
1755,Hailee,Schroeder,Odontologas,48110042681
1756,Tremayne,Haag,Darbo medicinos gydytojas,45108308977
1757,Mya,Wolff,Dermatovenerologas,36311127762
1758,Laverne,Howe,Veido ir žandikaulių chirurgo,35201018585
1759,Van,Cremin,Psichiatras,37102045304
1760,Cathy,Lang,Apylinkės terapeutas,44503318424
1761,Marquise,McDermott,Veido ir žandikaulių chirurgo,49008294266
1762,Leopold,Ullrich,Neurologas,34203041090
1763,Arjun,Roberts,Psichiatras,50810236549
1764,Opal,Carroll,Neurologas,44110262220
1765,Ervin,Schumm,Veido ir žandikaulių chirurgo,50805253015
1766,Ettie,Gerlach,Oftalmologas,45102095866
1767,Ettie,Muller,Darbo medicinos gydytojas,48410224050
1768,Corine,Kihn,Reumatologas,33302014677
1769,Carter,Prohaska,Endokrinologas,38102269549
1770,Uriah,Howe,Sporto medicinos gydytojas,38405208828
1771,Giuseppe,Schuppe,Skubi pagalba (priėmimo sk.),60104115735
1772,Dino,Vandervort,Toksikologas,51602107532
1773,Alyson,Wiegand,Akušeris-ginekologas,32504264334
1774,Uriel,Balistreri,Medicinos gydytojas,47006031240
1775,Harvey,O'Conner,Toksikologas,37204211865
1776,Jewel,Legros,Oftalmologas,36107104374
1777,Lexie,Mante,Sporto medicinos gydytojas,46505138680
1778,Levi,Corwin,Bendrosios praktikos gydytojas,48208174206
1779,Graciela,Hartmann,Otorinolaringologas,50803034990
1780,Sebastian,Schowalter,Dietologas,32511184179
1781,Reta,Davis,Chirurgas,37007066228
1782,Vern,Skiles,Dermatovenerologas,39108166224
1783,Bret,Ernser,Gastroenterologas,39811179811
1784,Hiram,Ernser,Toksikologas,47010046925
1785,Carmine,Wisozk,Akušeris-ginekologas,39912083718
1786,Regan,Bauch,Nefrologas,50504065023
1787,Luis,Gleason,Veido ir žandikaulių chirurgo,60108195669
1788,Lesley,Senger,Traumatologas-ortopedas,32212232294
1789,Kara,Lueilwitz,Traumatologas-ortopedas,61605239144
1790,Clare,Batz,Bendrosios praktikos gydytojas,37410209160
1791,Jace,Pfeffer,Dietologas,45408093240
1792,Effie,Weimann,Hematologas,37804275618
1793,Rhea,Bins,Skubi pagalba (priėmimo sk.),45609149116
1794,Chyna,Daniel,Onkologas,36106072341
1795,Loma,Langworth,Genetikas,46105162859
1796,Rylan,Davis,Stebėjimo paslauga,34112106365
1797,Dakota,Wisoky,Anesteziologas-reanimatologas,49404032494
1798,Tressie,Pfeffer,Chirurgas,46806091521
1799,Makenzie,Spinka,Genetikas,44608257684
1800,Alice,Walker,Veido ir žandikaulių chirurgo,61412237547
1801,Yadira,Satterfield,Darbo medicinos gydytojas,60310318532
1802,Clovis,Spinka,Apylinkės terapeutas,45912249667
1803,Una,Rutherford,Genetikas,40010303714
1804,Winifred,Koelpin,Ftiziatras,48010209987
1805,Rhiannon,Rowe,Urologas,45801214867
1806,Shanie,Weimann,Nefrologas,39212063978
1807,Jeffrey,Hodkiewicz,Apylinkės terapeutas,43710028570
1808,Hortense,Stark,Kardiologas,60903257978
1809,Torey,Lubowitz,Kardiologas,47511204162
1810,Garfield,Waelchi,Oftalmologas,47811021606
1811,Rodrick,Bernhard,Ftiziatras,46104137862
1812,Yadira,Senger,Alergologas,48603026365
1813,Kole,Boehm,Kraujagyslių chirurgas,45603216756
1814,Maryse,Strosin,Gastroenterologas,44002133530
1815,Ellsworth,Waelchi,Nefrologas,33712158954
1816,Adrianna,Ondricka,Hematologas,38310219214
1817,Hollis,Bauch,Krūtinės chirurgas,49312076490
1818,Enrique,Adams,Psichiatras,43804298654
1819,Tremayne,Gottlieb,Alergologas,61304132494
1820,Lilyan,Runte,Vidaus ligų gydytojas,43506152765
1821,Christa,Spinka,Onkologas,45702143832
1822,Lula,Kuhlman,Psichiatras,46310219413
1823,Moriah,Harris,Koloproktologo,42706265675
1824,Wilton,Wuckert,Gastroenterologas,35206138281
1825,Lacey,Ratke,Hematologas,37307086251
1826,Anabel,Bechtelar,Bendrosios praktikos gydytojas,38605213891
1827,Ethan,Kemmer,Širdies chirurgas,60909132305
1828,Fidel,Predovic,Stebėjimo paslauga,60906058499
1829,Alvena,Hermann,Onkologas,41904264552
1830,Austen,Koss,Bendrosios praktikos gydytojas,35303229799
1831,Orlando,Welch,Gastroenterologas,38207148342
1832,Dahlia,Mraz,Onkologas,35905289628
1833,Kiel,Walter,Vidaus ligų gydytojas,38111052310
1834,Pink,Schoen,Anesteziologas-reanimatologas,43701031130
1835,Ervin,Ebert,Širdies chirurgas,37909166696
1836,Taya,Gerlach,Reumatologas,47703189383
1837,Willy,Champlin,Psichiatras,34511247076
1838,Craig,Bailey,Odontologas,34709193496
1839,Kayli,Wunsch,Chirurgas,34903209615
1840,Edmond,Keebler,Apylinkės pediatras,43801061838
1841,Cameron,Wiza,Dietologas,46811199515
1842,Manley,West,Chirurgas,37005296589
1843,Carolyne,Gaylord,Chirurgas,37312085081
1844,Devon,Hills,Infektologas,50305034233
1845,Angela,Schmeler,Kraujagyslių chirurgas,45105236983
1846,Alexa,Dooley,Psichiatras,44811098203
1847,Renee,Stracke,Infektologas,48604069525
1848,Belle,Champlin,Otorinolaringologas,47803011638
1849,Jerald,Bayer,Dietologas,51201268179
1850,Zachery,Blanda,Kardiologas,46911249697
1851,Joey,Wiegand,Vaikų ligų gydytojas,35105049251
1852,Sigmund,White,Plastinės ir rekonstrukcinės chirurgijos gydytojo,33704114105
1853,Jayce,Smitham,Onkologas,42904189307
1854,Demarco,Renner,Anesteziologas-reanimatologas,35907248210
1855,Winifred,Vandervort,Apylinkės terapeutas,50510116684
1856,Ericka,Lebsack,Alergologas,49503276454
1857,Eulalia,Wiza,Ftiziatras,43412057148
1858,Joey,Dickens,Anesteziologas-reanimatologas,38712248288
1859,Ariel,Moen,Širdies chirurgas,44903154725
1860,Karolann,Ullrich,Krūtinės chirurgas,48903225628
1861,Keeley,Bernhard,Medicinos gydytojas,36408163541
1862,Kennedi,Wolf,Ftiziatras,42004224162
1863,Marcus,Bogan,Apylinkės pediatras,43405248204
1864,Henri,Graham,Neurochirurgas,45905184300
1865,Consuelo,Ritchie,Nefrologas,37309182137
1866,Cassandre,Dooley,Toksikologas,33111201368
1867,Zoe,Dickinson,Dietologas,44508297501
1868,Willard,Shields,Anesteziologas-reanimatologas,50502064724
1869,Rebeka,Cole,Apylinkės terapeutas,49904019855
1870,Lou,Hoeger,Nefrologas,32009128473
1871,Kylee,Haley,Genetikas,32003063011
1872,Nelson,Roberts,Traumatologas-ortopedas,34110223002
1873,Willa,O'Hara,Sporto medicinos gydytojas,36712297321
1874,Kenya,Gutkowski,Neurologas,47606261105
1875,Joel,Rath,Koloproktologo,60605223676
1876,Cesar,Rogahn,Odontologas,37907147941
1877,Issac,Cartwright,Stebėjimo paslauga,32312026375
1878,Kaleb,Monahan,Dietologas,49308286000
1879,Kathryn,Walker,Psichiatras,34502082739
1880,Jovany,Bailey,Veido ir žandikaulių chirurgo,38803155520
1881,Theron,Schoen,Genetikas,34806176886
1882,Hollie,Wunsch,Infektologas,45007175971
1883,Deanna,Stiedemann,Dermatovenerologas,42110264188
1884,Frankie,Spinka,Sporto medicinos gydytojas,48203157658
1885,Lera,Upton,Skubi pagalba (priėmimo sk.),42210287555
1886,Ali,Medhurst,Vidaus ligų gydytojas,38212127986
1887,Sydnie,Corwin,Toksikologas,51607131465
1888,Nick,Nitzsche,Reumatologas,39304053228
1889,Adan,Champlin,Hematologas,43105316731
1890,Johnathon,Friesen,Pulmonologas,33101145602
1891,Rosendo,Hodkiewicz,Alergologas,46209268859
1892,Palma,Oberbrunner,Otorinolaringologas,32503301150
1893,Rodger,Cummerata,Ftiziatras,36205286695
1894,Beatrice,Schmeler,Bendrosios praktikos gydytojas,42807106436
1895,Reggie,Gulgowski,Darbo medicinos gydytojas,37811033038
1896,Patience,Schinner,Urologas,38501228901
1897,Odie,Weimann,Odontologas,47908315323
1898,Adella,Schmitt,Neurochirurgas,50908149939
1899,Ashlynn,Homenick,Kitos odontologinės paslaugos,34401114421
1900,Nedra,Konopelski,Apylinkės pediatras,34102057692
1901,Ebba,Romaguera,Kraujagyslių chirurgas,34904126572
1902,Hayley,Ullrich,Bendrosios praktikos gydytojas,50607319012
1903,Christa,Gibson,Ftiziatras,45609045591
1904,Monserrat,Blick,Neurologas,36006046512
1905,Bill,Wuckert,Gastroenterologas,46708253474
1906,Koby,Wunsch,Plastinės ir rekonstrukcinės chirurgijos gydytojo,38801227372
1907,Edyth,Schroeder,Endokrinologas,48807078452
1908,Gage,Lueilwitz,Hematologas,35205052273
1909,Jude,Schimmel,Genetikas,46507051261
1910,Arden,Gaylord,Medicinos gydytojas,60601039895
1911,Bridgette,Leannon,Vidaus ligų gydytojas,43306027293
1912,Georgiana,Marvin,Koloproktologo,43003071245
1913,Margot,Greenfelder,Širdies chirurgas,36304021545
1914,Ressie,Sipes,Hematologas,35804216733
1915,Taylor,Greenfelder,Gastroenterologas,51607242889
1916,Ken,Konopelski,Dietologas,35401293281
1917,Ottilie,Moen,Hematologas,47209069661
1918,Cielo,Zulauf,Hematologas,37504196484
1919,Tressie,Schimmel,Nefrologas,51109266178
1920,Lauretta,Kulas,Dermatovenerologas,51602173723
1921,Eddie,Hermann,Ftiziatras,34810311518
1922,Dina,Hayes,Sporto medicinos gydytojas,61302177399
1923,Bartholome,Swaniawski,Veido ir žandikaulių chirurgo,36901149130
1924,Drew,Wunsch,Chirurgas,36711296091
1925,Aida,Fisher,Bendrosios praktikos gydytojas,44309055815
1926,Lesley,Heller,Plastinės ir rekonstrukcinės chirurgijos gydytojo,48803211881
1927,Stacy,Hilll,Širdies chirurgas,51004175012
1928,Deanna,Wiegand,Koloproktologo,39102137715
1929,Angel,Kunde,Apylinkės pediatras,49008299099
1930,Vilma,Frami,Kitos odontologinės paslaugos,37509187750
1931,General,Hegmann,Odontologas,47202049765
1932,Orion,Hudson,Dermatovenerologas,39403292367
1933,Robb,Johns,Kraujagyslių chirurgas,44702079675
1934,Maud,Rutherford,Psichiatras,43205032546
1935,Reynold,Heller,Psichiatras,44004225294
1936,Mae,Bauch,Veido ir žandikaulių chirurgo,60208155579
1937,Zelda,Bahringer,Toksikologas,51409165401
1938,Luigi,Greenfelder,Neurochirurgas,39103101016
1939,Fanny,Tremblay,Otorinolaringologas,43603027897
1940,Floyd,Shanahan,Infektologas,42003238370
1941,Miller,Fay,Genetikas,32503028496
1942,Jean,Brown,Ftiziatras,39704188296
1943,Mariah,Ortiz,Akušeris-ginekologas,46909199358
1944,Madalyn,Lockman,Sporto medicinos gydytojas,49006236109
1945,Josianne,Farrell,Oftalmologas,38106217094
1946,Augusta,Schultz,Veido ir žandikaulių chirurgo,35511124579
1947,Amanda,Jacobs,Chirurgas,32912016004
1948,Marcus,Pfannerstill,Apylinkės pediatras,35602242325
1949,Gerry,Wintheiser,Skubi pagalba (priėmimo sk.),35707309888
1950,Bette,Yundt,Hematologas,48711033726
1951,Ines,Nikolaus,Toksikologas,48412078822
1952,Harold,Flatley,Chirurgas,47208048830
1953,Hugh,Bartoletti,Sporto medicinos gydytojas,34812294199
1954,Corine,Wolf,Pulmonologas,32302065314
1955,Eliane,Armstrong,Dermatovenerologas,37107219504
1956,Elmore,Kuvalis,Dermatovenerologas,38010257768
1957,Russell,Beahan,Neurochirurgas,32002063355
1958,Coty,Wintheiser,Nefrologas,43401283913
1959,Westley,Murray,Kardiologas,42106082592
1960,Hiram,Dach,Apylinkės pediatras,35610102994
1961,Dagmar,Lubowitz,Dietologas,48511113527
1962,Shannon,Metz,Endokrinologas,36404077957
1963,Fannie,Erdman,Toksikologas,49406115018
1964,Rosemarie,Langosh,Ftiziatras,33011015065
1965,Esperanza,Von,Toksikologas,51012299646
1966,Howard,Keebler,Pulmonologas,44603142628
1967,Citlalli,Lubowitz,Apylinkės pediatras,45902077634
1968,Joel,Grady,Medicinos gydytojas,47007058913
1969,Stephon,Macejkovic,Koloproktologo,32401092778
1970,Mervin,Zieme,Kitos odontologinės paslaugos,35708211852
1971,Edythe,Beier,Urologas,48103223981
1972,Ahmad,Feeney,Skubi pagalba (priėmimo sk.),48005203745
1973,Elinore,Schaden,Bendrosios praktikos gydytojas,47208124551
1974,Beulah,Beahan,Akušeris-ginekologas,34806164645
1975,Antonina,Okuneva,Toksikologas,50404184261
1976,Brian,Grant,Reumatologas,36703185098
1977,Dwight,Walter,Psichiatras,47407057220
1978,Otha,Koepp,Krūtinės chirurgas,61309016062
1979,Christop,Greenholt,Reumatologas,32111059125
1980,Ali,Rosenbaum,Pulmonologas,41810127142
1981,Kaleb,Crist,Kitos odontologinės paslaugos,38105078431
1982,Jennings,Runte,Veido ir žandikaulių chirurgo,43810249846
1983,Orval,Smitham,Chirurgas,36808201088
1984,Jesse,Nitzsche,Sporto medicinos gydytojas,38401197421
1985,Keegan,Wolff,Toksikologas,38512269804
1986,Lenora,Howell,Neurochirurgas,61212192197
1987,Lewis,Dicki,Odontologas,48908087361
1988,Araceli,Jacobson,Endokrinologas,43102121694
1989,Jon,Connelly,Dietologas,36507261137
1990,Keven,Goyette,Darbo medicinos gydytojas,33203236078
1991,Rubie,Goodwin,Otorinolaringologas,50206304537
1992,Ezekiel,Gislason,Nefrologas,37504309522
1993,Mae,Botsford,Apylinkės pediatras,36511164293
1994,Judge,Schoen,Infektologas,49604144670
1995,Deven,Hilpert,Hematologas,39112222417
1996,Joyce,Sauer,Infektologas,32910028420
1997,Paris,Wiza,Vaikų ligų gydytojas,60902255848
1998,Leo,Rau,Otorinolaringologas,45905199902
1999,Camden,Ziemann,Endokrinologas,43912225922
2000,Edmond,Harvey,Ftiziatras,43202095145
2001,Maximus,Huel,Akušeris-ginekologas,60901227326
2002,Violet,Greenfelder,Urologas,61706293636
2003,Rosetta,Rosenbaum,Onkologas,60502079075
2004,Helen,Swaniawski,Apylinkės terapeutas,45405291961
2005,Janessa,Rath,Darbo medicinos gydytojas,38106022201
2006,Gust,Rolfson,Akušeris-ginekologas,49905293542
